Year,Area harvested,Yield,Production,cloud_cover_01,snow_thickness_lwe_01,snow_thickness_01,vapour_pressure_01,2m_temperature_01,10m_wind_speed_01,2m_dewpoint_temperature_01,cloud_cover_02,snow_thickness_lwe_02,snow_thickness_02,vapour_pressure_02,2m_temperature_02,10m_wind_speed_02,2m_dewpoint_temperature_02,cloud_cover_03,snow_thickness_lwe_03,snow_thickness_03,vapour_pressure_03,2m_temperature_03,10m_wind_speed_03,2m_dewpoint_temperature_03,cloud_cover_04,snow_thickness_lwe_04,snow_thickness_04,vapour_pressure_04,2m_temperature_04,10m_wind_speed_04,2m_dewpoint_temperature_04,cloud_cover_05,snow_thickness_lwe_05,snow_thickness_05,vapour_pressure_05,2m_temperature_05,10m_wind_speed_05,2m_dewpoint_temperature_05,cloud_cover_06,snow_thickness_lwe_06,snow_thickness_06,vapour_pressure_06,2m_temperature_06,10m_wind_speed_06,2m_dewpoint_temperature_06,cloud_cover_07,snow_thickness_lwe_07,snow_thickness_07,vapour_pressure_07,2m_temperature_07,10m_wind_speed_07,2m_dewpoint_temperature_07,cloud_cover_08,snow_thickness_lwe_08,snow_thickness_08,vapour_pressure_08,2m_temperature_08,10m_wind_speed_08,2m_dewpoint_temperature_08,cloud_cover_09,snow_thickness_lwe_09,snow_thickness_09,vapour_pressure_09,2m_temperature_09,10m_wind_speed_09,2m_dewpoint_temperature_09,cloud_cover_10,snow_thickness_lwe_10,snow_thickness_10,vapour_pressure_10,2m_temperature_10,10m_wind_speed_10,2m_dewpoint_temperature_10,cloud_cover_11,snow_thickness_lwe_11,snow_thickness_11,vapour_pressure_11,2m_temperature_11,10m_wind_speed_11,2m_dewpoint_temperature_11,cloud_cover_12,snow_thickness_lwe_12,snow_thickness_12,vapour_pressure_12,2m_temperature_12,10m_wind_speed_12,2m_dewpoint_temperature_12,Country_Angola,"Country_China, mainland",Country_Ethiopia,Country_Indonesia,Country_Malawi,Country_Nigeria,Country_Uganda,Country_United Republic of Tanzania,Country_United States of America,Country_Viet Nam,cloud_cover_g0,cloud_cover_g1,cloud_cover_g2,cloud_cover_g3,cloud_cover,snow_thickness_lwe_g0,snow_thickness_lwe_g1,snow_thickness_lwe_g2,snow_thickness_lwe_g3,snow_thickness_lwe,snow_thickness_g0,snow_thickness_g1,snow_thickness_g2,snow_thickness_g3,snow_thickness,vapour_pressure_g0,vapour_pressure_g1,vapour_pressure_g2,vapour_pressure_g3,vapour_pressure,2m_temperature_g0,2m_temperature_g1,2m_temperature_g2,2m_temperature_g3,2m_temperature,10m_wind_speed_g0,10m_wind_speed_g1,10m_wind_speed_g2,10m_wind_speed_g3,10m_wind_speed,2m_dewpoint_temperature_g0,2m_dewpoint_temperature_g1,2m_dewpoint_temperature_g2,2m_dewpoint_temperature_g3,2m_dewpoint_temperature
1997,5962930.0,171740.0,102407504.0,0.449030727,0.482512593,3.047827244,5.594134331,274.328949,2.552092552,267.1917419,0.57478106,0.72351557,4.460596561,6.165952206,276.2346497,2.567154646,268.9157104,0.599499226,0.742904246,3.922950268,8.980557442,281.9241333,2.655143976,275.3631287,0.592557192,0.564781964,2.649972677,10.94299316,285.6924133,2.590656042,278.1683044,0.580934048,0.093829386,0.426709861,14.56281185,291.1063538,2.793699265,283.2789001,0.718811631,0.016929867,0.106170267,17.44311333,293.6975403,2.521904469,286.656189,0.714479327,0.002919117,0.020701434,21.22357178,295.2745056,2.381425381,290.3005676,0.606437087,0.004078499,0.028259357,20.70588303,295.3474426,2.592274666,289.743927,0.5799914,0.03377106,0.224296972,14.87758827,290.1785278,2.466831684,283.8673401,0.486521006,0.076992281,0.509574473,12.11410046,286.5283203,2.334986448,279.2857056,0.515563428,0.182963341,1.226527929,8.929166794,280.7286987,2.514136076,274.5723877,0.531151354,0.357918352,2.365789175,6.905685902,275.9099121,2.473011971,270.1066895,0,1,0,0,0,0,0,0,0,0,0.541103671,0.6307676236666667,0.633635938,0.5110785959999999,0.5791464571666667,0.6496441363333334,0.22518040566666667,0.013589558666666666,0.20595799133333334,0.273593023,3.8104580243333337,1.060950935,0.09108592100000001,1.3672971923333332,1.5824480181666667,6.913547992999999,14.316306113333333,18.935681026666668,9.316317718666667,12.370463212916667,277.4959106666667,290.1654358,293.6001586666667,281.0556437,285.57928720833337,2.5914637246666667,2.6354199253333332,2.4801772436666667,2.4407114983333336,2.536943098,270.4901936666667,282.7011311666667,287.97061156666666,274.6549276,278.95421600000003
1998,5939140.0,194390.0,115451000.0,0.539804161,0.577023268,3.734009027,5.783628941,273.7006226,2.683399916,267.3105164,0.576074004,0.613625944,3.630445242,6.973227978,277.8330078,2.723121166,271.1375122,0.635660231,0.760109544,4.237179756,8.476849556,280.9484558,2.858295679,274.0970764,0.570869982,0.576286256,2.696338892,12.89002705,288.2426453,2.857325315,280.7999268,0.682704985,0.067346498,0.309141189,15.41504669,290.644989,2.731594324,284.3446655,0.736638129,0.007170116,0.046043284,18.98279381,293.9244995,2.592044592,288.1497192,0.743795693,0.002183038,0.01543154,22.50762367,295.7991943,2.502138615,291.3876648,0.690804958,0.003486666,0.024734532,21.37740135,295.0438232,2.227234364,290.3938293,0.513368428,0.013403017,0.090224586,16.98950577,292.5187683,2.379901886,286.3287354,0.502514958,0.077944122,0.50655508,12.7980938,287.7962341,2.492334366,281.1803284,0.399854928,0.182157695,1.178280354,9.145130157,282.4204102,2.566681623,274.9658203,0.417762935,0.302717298,1.966731191,6.766453266,277.1672974,2.592144489,270.3457947,0,1,0,0,0,0,0,0,0,0,0.583846132,0.6634043653333334,0.6493230263333333,0.4400442736666667,0.5841544493333333,0.6502529186666667,0.21693429,0.006357573666666667,0.1876063716666667,0.2652877885,3.8672113416666662,1.017174455,0.04346355266666666,1.217188875,1.536259556083333,7.077902158333333,15.762622516666667,20.291510263333333,9.569892407666666,13.1754818365,277.4940287333333,290.9373779333333,294.4539286,282.4613139,286.33666229166664,2.7549389203333328,2.726988077,2.3697582883333332,2.550386826,2.6005180279166664,270.8483683333333,284.4314371666667,289.3700765,275.4973144666667,280.03679911666666
1999,5936000.0,212138.0,125925000.0,0.455533892,0.422584385,2.727207661,6.03930521,275.4262085,2.58281374,268.0042114,0.430283219,0.360797793,2.100048304,6.399038792,278.4736328,2.745113373,269.013092,0.588348448,0.421310157,2.478256226,8.168682098,281.2353516,2.985666513,273.2147827,0.615734637,0.326767236,1.692715883,11.74951649,287.1383667,2.877737284,279.1285095,0.694400907,0.065743737,0.36724928,14.40884209,290.2154236,2.61468792,283.3779602,0.736725867,0.014183507,0.089774266,18.76967049,294.1191101,2.552135229,288.1054077,0.746565402,0.001430953,0.011163027,21.53564644,295.3280945,2.216099977,290.7626038,0.699423909,0.003749229,0.026220381,20.40857315,294.6536255,2.286709309,289.6141968,0.624238968,0.006904587,0.048558202,17.93494415,292.4013062,2.406006336,287.1190491,0.614638448,0.088822797,0.579276383,12.90346718,286.8148499,2.457903147,281.0335693,0.481604099,0.173025236,1.126388669,9.163751602,281.1195374,2.484352112,275.0805054,0.359800786,0.318032086,2.105447531,5.626987934,275.5609741,2.701532364,267.838501,0,1,0,0,0,0,0,0,0,0,0.4913885196666666,0.682287137,0.6900760930000001,0.48534777766666676,0.5872748818333333,0.40156411166666667,0.13556482666666667,0.004028256333333333,0.19329337300000002,0.18361264191666668,2.435170730333333,0.7165798096666668,0.028647203333333333,1.270370861,1.1126921510833334,6.869008699999999,14.976009689999998,19.959721246666668,9.231402238666666,12.759035468833334,278.37839763333335,290.4909668,294.1276754,281.1651204666667,286.040540075,2.7711978753333333,2.6815201443333336,2.3029385406666667,2.5479292076666664,2.575896442,270.0773620333333,283.53729246666666,289.16528323333335,274.6508585666666,279.35769907499997
2000,5815080.0,202895.0,117985000.0,0.530885756,0.569470644,3.702466488,5.820849895,273.5019836,2.672695875,267.5936584,0.556159914,0.757699609,4.569824219,5.949038982,275.2447205,2.533825636,268.4195557,0.555022597,0.807339966,4.443009377,7.91954422,281.3186951,2.660643339,272.4806519,0.616148889,0.634864211,3.120613575,10.79251003,286.1491394,2.89832902,277.2304077,0.65273428,0.208708033,0.91586411,14.25384331,291.1903992,2.670450687,282.7264709,0.737066031,0.009805224,0.054810099,18.57018852,293.7920837,2.532718182,288.0048523,0.691169739,0.001411477,0.010435043,21.43236923,296.2192688,2.500285864,290.4551086,0.709153116,0.001966487,0.014991926,21.00446701,294.6751404,2.251203775,290.0367126,0.651877999,0.017186154,0.117485337,16.46946335,291.3987122,2.360566616,285.9264526,0.638979197,0.056465466,0.378617644,13.25123501,286.4717102,2.566656113,281.2776489,0.484745204,0.220346615,1.477586865,8.287446022,279.6078186,2.662085533,273.6043701,0.443878263,0.392157048,2.568094492,6.927303314,276.6856995,2.595566988,270.6430054,0,1,0,0,0,0,0,0,0,0,0.547356089,0.6686497333333333,0.6840669513333334,0.5225342213333334,0.60565174875,0.7115034063333333,0.284459156,0.0068547059999999995,0.22298970966666665,0.30645174449999996,4.238433361333333,1.3637625946666667,0.04763743533333333,1.4747663336666665,1.7811499312499999,6.563144365666666,14.538847286666666,19.635433196666668,9.488661448666667,12.556521574416667,276.6884664,290.3772074333333,294.0977071333333,280.9217427666667,285.5212809333333,2.622388283333333,2.7004992963333336,2.3706854183333332,2.608102878,2.575418969,269.4979553333333,282.6539103,288.80609126666667,275.1750081333333,279.0332412583333
2001,5498000.0,206604.0,113591000.0,0.537644148,0.579313934,3.753603935,6.183028221,274.6208191,2.673709154,268.4538574,0.551154792,0.592777729,3.573171616,6.717808247,277.087616,2.722512722,270.2533569,0.50590235,0.556554854,3.197790861,8.070850372,281.6654968,2.939842939,272.0967712,0.592392683,0.377920181,1.96078527,10.93055153,286.1040649,2.984305143,277.8735962,0.673400044,0.158113107,0.787509799,14.23197079,290.822052,2.533001184,282.5464478,0.73878181,0.027051503,0.155486792,18.36236572,293.9703979,2.417526722,287.4730835,0.66052711,0.000583008,0.004736186,21.29902458,296.1108704,2.491019726,290.259491,0.666741312,0.002702566,0.019670717,20.42274284,294.6061707,2.216741562,289.6934509,0.60773021,0.009444539,0.065762855,16.91801643,291.8199463,2.488262653,286.7085266,0.584293962,0.049796388,0.32892704,13.40894508,287.4061279,2.400579691,282.2748413,0.408821642,0.140151888,0.932409823,8.258874893,280.8389893,2.425712347,274.0426025,0.523931384,0.367870778,2.41229701,6.212478161,274.867981,2.640608788,268.5621033,0,1,0,0,0,0,0,0,0,0,0.5315670966666667,0.6681915123333333,0.644999544,0.5056823293333333,0.5876101205833333,0.5762155056666667,0.18769493033333337,0.004243371,0.18593968466666666,0.2385233729166667,3.508188804,0.9679272870000001,0.030056585999999996,1.2245446243333333,1.4326793253333332,6.99056228,14.508296013333334,19.54659461666667,9.293432711333333,12.584721405333335,277.79131063333335,290.2988382666667,294.1789958,281.0376994,285.826711025,2.7786882716666668,2.6449443496666665,2.398674647,2.488966942,2.577818552583333,270.26799516666665,282.6310425,288.88715616666667,274.95984903333334,279.18651071666665
2002,5214200.0,216927.0,113110000.0,0.458008558,0.392834246,2.557803154,6.177064896,275.8604736,2.47865653,269.0594482,0.512699783,0.469984502,2.757733583,7.252411842,278.8396301,2.533064127,271.5466614,0.533810914,0.477571249,2.661979198,8.884659767,282.5358887,2.868577242,274.3624573,0.580981135,0.28287825,1.430108786,11.45671749,286.7001038,3.167361975,278.5573425,0.709881127,0.120434374,0.601822555,14.9378252,290.0832825,2.455611706,284.0353699,0.737242162,0.013271511,0.07230366,19.29644966,294.3943481,2.566958904,288.6002808,0.655222714,0.001036803,0.007822129,21.35770607,295.5679932,2.279079676,290.5080261,0.60427624,0.001732956,0.013037673,20.14741516,294.5522156,2.232166529,289.2668152,0.596434474,0.024737269,0.165632516,16.18474007,291.1642151,2.45008707,285.568573,0.507554412,0.065142229,0.438107491,11.8095026,286.2516479,2.573909044,279.3634033,0.451955259,0.191637307,1.267228603,8.55915451,280.5856018,2.570557356,273.8009033,0.578062773,0.370058447,2.446919441,7.009120464,275.272644,2.512080193,270.035614,0,1,0,0,0,0,0,0,0,0,0.5015064183333333,0.6760348080000002,0.618644476,0.5125241479999999,0.5771774625833334,0.44679666566666665,0.13886137833333334,0.009169009333333334,0.20894599433333336,0.20094326191666667,2.6591719783333336,0.701411667,0.062164106000000004,1.3840851783333334,1.2017082324166668,7.438045501666667,15.230330783333335,19.229953766666668,9.125925858,12.756063977416668,279.07866413333335,290.39257813333336,293.7614746333333,280.7032979,285.9840037,2.6267659663333336,2.729977528333333,2.320444425,2.5521821976666668,2.5573425293333334,271.65618896666666,283.73099773333337,288.44780476666665,274.39997353333337,279.55874125
2003,5180000.0,207635.0,107555000.0,0.442150861,0.48950097,3.154618263,5.777044296,274.2135925,2.523540735,267.8963623,0.552337766,0.527584195,3.196650028,7.293091297,277.7603455,2.629402876,271.3993225,0.608356595,0.510807633,2.793840408,8.375329971,280.9222717,2.873725176,273.9619446,0.605195284,0.265891939,1.30509305,11.57016945,286.6166077,3.061623573,279.1202393,0.65791434,0.104627989,0.552631915,15.26366138,290.6983337,2.673522711,284.3334045,0.724505842,0.016702326,0.100112014,17.96369362,293.5414734,2.511836052,287.3038025,0.707445383,0.002290706,0.017092923,21.26966858,295.5304871,2.556279182,290.3496704,0.713313401,0.001006433,0.008001309,21.20843697,294.9614563,2.343073368,290.3008118,0.602111101,0.01271844,0.087104715,17.58826828,292.0180359,2.361976385,286.9669495,0.528280973,0.073725209,0.487246335,12.0777483,286.5386963,2.541304588,280.3294678,0.461740047,0.187301546,1.240339041,8.890939713,280.7871704,2.697553396,274.7763977,0.384451777,0.302752674,2.006066799,5.90067625,275.5826721,2.485847473,268.5710754,0,1,0,0,0,0,0,0,0,0,0.5342817406666667,0.6625384886666668,0.6742899616666667,0.45815759899999997,0.5823169475000001,0.5092975993333333,0.12907408466666667,0.005338526333333333,0.18792647633333334,0.20790917166666667,3.0483695663333332,0.6526123263333333,0.037399649,1.244550725,1.2457330666666666,7.148488521333333,14.932508149999999,20.022124610000002,8.956454754333333,12.764894008916666,277.63206990000003,290.2854716,294.1699931,280.96951293333336,285.76426188333335,2.6755562623333335,2.748994112,2.4204429783333334,2.5749018190000004,2.604973792916667,271.08587646666666,283.5858154333334,289.2058105666667,274.5589803,279.6091206916667
2004,4860100.0,217403.0,105660000.0,0.518266737,0.46527493,3.030736685,5.562819004,274.1277771,2.493881702,267.250946,0.441813529,0.556345463,3.360569954,6.481334209,277.8662415,2.868057728,269.1599731,0.573677659,0.511109293,2.757722616,7.941221237,281.6009216,2.957917929,272.7728882,0.561430693,0.390393823,1.975710988,11.25713158,287.5243835,2.892887592,278.3207397,0.630188167,0.126375958,0.658815026,14.03649426,290.3814697,2.802531958,282.4020081,0.710638165,0.02678377,0.157810986,17.68052864,293.3797302,2.439970255,286.9892578,0.677271962,0.003335056,0.024104351,20.40519142,295.1411743,2.440424442,289.5935669,0.664251626,0.001835693,0.013474669,20.62775993,294.4761658,2.323073149,289.8937378,0.594594777,0.016448371,0.111873627,16.53596115,291.4252014,2.316505909,285.8343506,0.457450688,0.077488802,0.511981547,10.8602829,286.0628052,2.418549776,278.8235474,0.412385136,0.168096706,1.125402093,8.807085991,281.0351868,2.493349314,274.2576599,0.453151643,0.270025998,1.788782358,6.358141422,276.109314,2.659459829,269.7516785,0,1,0,0,0,0,0,0,0,0,0.5112526416666667,0.634085675,0.6453727883333332,0.4409958223333333,0.5579267318333334,0.5109098953333334,0.18118451700000002,0.007206373333333333,0.17187050199999998,0.21779282191666668,3.0496764183333336,0.9307789999999999,0.049817548999999996,1.1420553326666667,1.293082075,6.6617914833333325,14.324718159999998,19.1896375,8.675170104333333,12.212829311916666,277.86498006666665,290.4285278,293.68084716666664,281.069102,285.7608642583333,2.7732857863333336,2.711796601666667,2.3600011666666667,2.5237863063333337,2.59221746525,269.7279357666667,282.57066853333333,288.44055176666666,274.2776286,278.7541961666667
2005,4622100.0,221836.0,102535000.0,0.483731657,0.452485025,2.902887344,5.339267731,273.6231995,2.437405348,266.9127197,0.595173717,0.631409943,3.78999114,6.028073788,275.2731018,2.741889477,268.3374939,0.583638787,0.734943509,3.92400527,7.40732336,280.2584839,2.819850206,271.6994629,0.533124268,0.563279331,2.712250471,10.84491539,287.2350159,2.883139133,277.3485718,0.643729448,0.129720733,0.558700442,14.6970768,291.0062256,2.772458076,283.175354,0.683448076,0.009840443,0.063555785,18.29415703,294.7172852,2.479129314,287.2871399,0.676113546,0.001965392,0.014242152,20.99767494,296.0010681,2.515761614,290.1868591,0.710634708,0.001263823,0.00983828,20.36610031,294.4654236,2.442490101,289.7575378,0.561890364,0.00968573,0.066523589,17.30893517,292.3452454,2.429819584,286.7232971,0.522054732,0.067878395,0.452499211,12.06903267,286.6694031,2.501612902,280.1234436,0.471078902,0.16805023,1.120540261,9.444302559,281.8186951,2.449787855,274.9533997,0.432335198,0.274208218,1.804980636,5.465524673,274.5158691,2.633997679,266.4072266,0,1,0,0,0,0,0,0,0,0,0.554181387,0.6201005973333333,0.649546206,0.4751562773333333,0.5747461169166667,0.6062794923333333,0.234280169,0.004304981666666667,0.17004561433333332,0.2537275643333333,3.5389612513333333,1.1115022326666668,0.03020134033333333,1.1260067026666667,1.45166788175,6.2582216263333335,14.612049740000002,19.55757014,8.992953300666667,12.355198701750002,276.3849284,290.98617556666665,294.2705790333334,281.0013224333333,285.66075135833336,2.666381677,2.7115755076666663,2.462690433,2.5284661453333332,2.59227844075,268.98322550000006,282.6036885666667,288.8892313333333,273.8280233,278.576042175
2006,3663000.0,221237.0,81039000.0,0.501262605,0.306407958,1.952003956,6.083601952,275.085907,2.513366699,268.9763489,0.591924667,0.387728661,2.452255726,6.664437294,276.7981567,2.81948328,270.1253357,0.497276604,0.481914699,2.806680441,7.890992165,281.4926147,2.815604687,272.0158997,0.569445074,0.421826661,2.190722227,11.02894878,286.7983398,3.054000139,277.4250793,0.627940476,0.121904157,0.587901473,13.93864346,290.538147,2.81194663,282.4013977,0.673840404,0.011381359,0.073682763,17.94419479,294.2818909,2.485068798,286.9770508,0.684555471,0.000412104,0.003320327,21.76828194,296.0413513,2.550477743,290.7801819,0.638840377,0.001421398,0.010130729,20.9292202,295.4826355,2.240842342,290.1317749,0.599030912,0.015243989,0.103645779,15.86195087,291.3060303,2.364315271,285.3246765,0.500939786,0.043945234,0.289208025,13.66446495,288.510376,2.284090757,282.2146606,0.47148928,0.10360942,0.703503847,9.120586395,282.0646057,2.510859013,275.2323303,0.410716951,0.278353155,1.844192028,6.193149567,275.7784119,2.503698111,269.3031921,0,1,0,0,0,0,0,0,0,0,0.5301546253333334,0.6237419846666666,0.64080892,0.46104867233333335,0.5639385505833333,0.392017106,0.18503739233333336,0.005692497,0.14196926966666668,0.18117906625,2.4036467076666668,0.950768821,0.03903227833333333,0.9456346333333333,1.0847706100833334,6.879677137000001,14.30392901,19.51981767,9.659400304,12.59070603025,277.7922261333334,290.53945923333333,294.2766723666667,282.1177978666667,286.1815389,2.7161515553333335,2.7836718556666664,2.385211785333334,2.432882627,2.5794794558333334,270.3725281,282.2678426,288.74554443333335,275.5833943333333,279.24232736666664
2007,3651800.0,207021.0,75600000.0,0.449694663,0.4221223,2.706433058,5.344918728,274.2485657,2.533639908,266.940155,0.470286548,0.485781372,2.881810665,7.370759487,279.2206116,2.582739115,271.6001587,0.560102165,0.469883949,2.56669426,8.683328629,281.5869141,2.868388891,274.3539429,0.609975219,0.257979155,1.316438437,10.15885353,285.9257507,2.832557201,276.9390259,0.585299909,0.09296532,0.462531,14.07171154,291.758606,2.86763525,282.2611084,0.724589407,0.019098064,0.123803519,18.39375114,294.0105591,2.45121479,287.512146,0.715918183,0.00210483,0.015255706,21.00199509,295.4414978,2.434795141,290.1698303,0.637807012,0.000871743,0.006264885,20.95429802,295.3348389,2.313660622,290.1434021,0.599148393,0.016886285,0.111778013,16.4459343,291.4747314,2.348400116,285.9164429,0.552845478,0.099236466,0.645258546,12.46236038,286.5950317,2.510412216,280.8234558,0.366635472,0.22557728,1.413776755,7.951691151,280.8638,2.525463104,273.411499,0.47380361,0.298029333,1.849384546,6.77917099,276.7098083,2.415766954,270.376709,0,1,0,0,0,0,0,0,0,0,0.4933611253333334,0.639954845,0.6509578626666667,0.46442818666666663,0.5621755049166666,0.4592625403333333,0.12334751300000002,0.006620952666666667,0.20761435966666666,0.19921134141666666,2.718312661,0.634257652,0.04443286799999999,1.3028066156666667,1.1749524491666667,7.133002281333333,14.208105403333334,19.46740913666667,9.064407507,12.468231082083335,278.3520304666667,290.5649719333333,294.08368936666665,281.3895466666667,286.09755960833337,2.6615893046666668,2.7171357470000004,2.365618626333333,2.483880758,2.557056109,270.9647522,282.23742676666666,288.7432251,274.8705546,279.20398966666664
2008,3763400.0,207871.0,78230000.0,0.553901136,0.457899481,2.918925524,5.301275253,272.9803772,2.561793804,266.4886475,0.468775511,0.845689714,4.965497971,5.103666782,274.0357361,2.63926959,266.3299561,0.519933581,0.673505843,3.416507006,8.330651283,282.3119202,2.72162652,273.7065125,0.585457265,0.461868912,2.175497293,11.35294628,286.9207153,2.800485373,278.6901245,0.621341884,0.138914213,0.621167541,14.02249908,290.9960327,2.723882198,282.2080688,0.715468943,0.010416471,0.070509739,17.7952652,293.442749,2.468873024,286.9887695,0.681657851,0.002170318,0.015382303,20.78042412,295.4490967,2.466494083,289.9052734,0.673369765,0.005634708,0.039176255,20.17181969,294.4372559,2.323110104,289.3148804,0.608257294,0.013214027,0.090760045,17.49373055,292.0872192,2.360278845,286.8952026,0.531647027,0.063226618,0.418847114,13.19446087,287.4546204,2.356691837,281.5200806,0.410962522,0.182538554,1.146523595,8.437146187,280.8435974,2.581473589,273.733551,0.364648491,0.205288634,1.260209084,5.816914082,276.1109619,2.755015373,267.7685852,0,1,0,0,0,0,0,0,0,0,0.5142034093333333,0.6407560306666666,0.6544283033333333,0.43575268,0.5612851058333332,0.6590316793333334,0.20373319866666664,0.007006351,0.15035126866666668,0.2550306244166667,3.7669768336666665,0.9557248576666666,0.04843953433333333,0.9418599310000001,1.4282502891666664,6.245197772666667,14.390236853333334,19.481991453333332,9.149507046333333,12.316733281416667,276.44267783333333,290.4531656666666,293.9911906,281.4697265666667,285.58919016666664,2.640896638,2.6644135316666664,2.383294344,2.5643935996666665,2.5632495283333334,268.84170536666664,282.6289876,288.7051188,274.34073893333334,278.629137675
2009,3242360.0,215311.0,69811500.0,0.40537855,0.272380292,1.714835048,5.047432423,274.1949768,2.640574694,265.8882751,0.527331412,0.265843302,1.607146025,7.665602684,279.4344177,2.73552537,271.7094116,0.563047171,0.398540646,2.275839329,8.058050156,281.5051575,2.934478521,272.7169495,0.587221682,0.233826712,1.173522353,11.05239868,287.0953674,2.805544853,278.504303,0.631377459,0.057420708,0.322588056,13.89785957,290.7311401,2.712628126,282.5925598,0.648808181,0.013001641,0.082908385,17.50121307,294.4608154,2.54102397,286.3388672,0.731978118,0.000776431,0.006305175,20.65571594,295.7411499,2.471237421,289.8635864,0.620373189,0.00292843,0.021005142,20.31619453,294.8512573,2.312376976,289.4004211,0.587034822,0.007429986,0.05183569,17.40077019,292.2976685,2.421141148,286.7549744,0.477382571,0.08075197,0.532712042,12.32072639,287.8192749,2.441081047,280.4541016,0.462199241,0.219859824,1.483496547,7.756620407,279.0259094,2.766616583,272.4103088,0.460635364,0.330148071,2.158774614,6.184806347,275.3289795,2.577442646,268.6465149,0,1,0,0,0,0,0,0,0,0,0.49858571100000004,0.6224691073333334,0.6464620430000001,0.46673905866666665,0.5585639800000001,0.3122547466666667,0.10141635366666667,0.0037116156666666665,0.21025328833333334,0.15690900108333333,1.865940134,0.5263395980000001,0.02638200233333333,1.3916610676666668,0.9525807005,6.923695087666666,14.150490439999999,19.45756022,8.754051048000001,12.321449198916666,278.378184,290.76244096666665,294.2966919,280.7247212666667,286.0405095333333,2.7701928616666667,2.6863989829999997,2.4015851816666665,2.595046758666667,2.61330594625,270.10487873333335,282.4785766666667,288.67299396666664,273.8369751,278.77335611666666
